
id,hash_columns_change,property,occupancyDate,physicalRooms,roomsSold,roomRevenue,roomArrivals,roomDepartures,totalRevenue,cancelledRooms,foodRevenue,noShowRooms,ooRooms,osRooms,otherRevenue,availableRooms,business_datetime,scd_valid_from,scd_valid_to
sAasIh4Zu12iPZn70s14Yg==,kq5VZa9qajSixtQr6+opvg==,SAND01CN,2025-08-01,1105,2,241.22807017543903,1,0,241.22807017543903,0,0,0,0,0,0,1103,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
sAasIh4Zu12iPZn70s14Yg==,BzO8q68fpE+DIRPHVYNEeg==,SAND01CN,2025-08-01,1133,2,241.22807017543903,1,0,241.22807017543903,0,0,0,0,0,0,1131,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
sAasIh4Zu12iPZn70s14Yg==,LXbZR3oisE//XtGI7l6Y7w==,SAND01CN,2025-08-01,1134,2,241.22807017543903,1,0,241.22807017543903,0,0,0,0,0,0,1132,2025-02-05 07:55:36,2025-02-05 07:55:36,
wqAdaMFxJ/6KOJLw7lgepw==,BlUkQmHSHEr03k/H28/xoQ==,SAND01CN,2024-11-18,401,8,838.438596491227,0,1,3328.4385964912271,3,0,20,0,0,2490,393,2025-01-31 09:39:52,2025-01-31 09:39:52,
ztV3MCk41pnEnKOBXUh1nw==,yRxBrq5Jhc3R+dHy2dPOeQ==,SAND01CN,2023-07-23,300,7,740.709090909091,1,0,872.505355764779,0,69.473684210527,4,0,0,62.32258064516104,293,2025-01-31 09:39:52,2025-01-31 09:39:52,
11vrb9z6FVTlermaRx09vg==,WJjL5FQ+VIbT/EjN9/TIKw==,SAND01CN,2024-02-08,394,3,147.28909090909,4,4,298.86803827751197,3,151.578947368422,17,2,1,0,388,2025-01-31 09:39:52,2025-01-31 09:39:52,
2S0EZv3yLVeDfwxhasrtag==,wuMKJ2eXHS6nvlO4SXaryA==,SAND01CN,2023-06-10,300,22,3662.3363636363611,0,8,4254.4416267942615,0,592.10526315790094,4,2,0,-2.1316282072803006e-13,276,2025-01-31 09:39:52,2025-01-31 09:39:52,
G/QUzYKHR9fxLC7TQufj8w==,jb61+XvFFILca0xMlOrVQg==,SAND01CN,2022-03-29,84,0,0,0,0,0,11,0,0,0,0,0,84,2025-01-31 09:39:52,2025-01-31 09:39:52,
HJ8wdH4oSTuGwRdaPcZ/Xg==,SQl1pI9nCGmmohwAhix2SQ==,SAND01CN,2022-10-27,300,101,21417.090909090908,72,167,24991.652312599759,0,3574.561403508852,0,0,0,-4.6540549192286562e-13,199,2025-01-31 09:39:52,2025-01-31 09:39:52,
IlXF8b/j0Ca9IC/qn3uklw==,r7lhgm1iEZKt6dxGOSRArQ==,SAND01CN,2023-10-25,303,6,770.454545454545,1,0,1315.586124401915,0,540.13157894737,7,0,0,4.9999999999999574,297,2025-01-31 09:39:52,2025-01-31 09:39:52,
birfDTFxjfSGGsmc9vDPsQ==,7drbUR0PDmQ0Ti/JT2Bn5Q==,SAND01CN,2025-09-22,705,2,258.649122807018,0,0,258.649122807018,0,0,0,0,0,0,703,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
birfDTFxjfSGGsmc9vDPsQ==,bKqOMDYKbUPO3BC0wngOtQ==,SAND01CN,2025-09-22,1105,2,258.649122807018,0,0,258.649122807018,0,0,0,0,0,0,1103,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
birfDTFxjfSGGsmc9vDPsQ==,lAM5wZKYsbgAAaYqIvYrOg==,SAND01CN,2025-09-22,1133,2,258.649122807018,0,0,258.649122807018,0,0,0,0,0,0,1131,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
birfDTFxjfSGGsmc9vDPsQ==,MeAHmbgHdvLYHPpu8eefFQ==,SAND01CN,2025-09-22,1134,2,258.649122807018,0,0,258.649122807018,0,0,0,0,0,0,1132,2025-02-05 07:55:36,2025-02-05 07:55:36,
ciERop6SoBVJdjNaodSrcg==,ZH4IbdgbJWMlWieCyx30Xg==,SAND01CN,2023-04-08,300,3,579.154545454545,0,2,644.944019138756,0,65.789473684211,0,0,0,-2.8421709430404007e-14,297,2025-01-31 09:39:52,2025-01-31 09:39:52,
sqPqdLh/52PtF5eZCrAGsA==,RfnUqYG5/u4ZrCv7hhInQQ==,SAND01CN,2024-03-07,397,13,1012.492572533856,13,6,1766.4216908980502,0,648.77556997709792,56,2,0,105.15354838709602,382,2025-01-31 09:39:52,2025-01-31 09:39:52,
xST55rrpM5v89SvBBcmU5Q==,jZlBueUc9yyAeem7wqw9zw==,SAND01CN,2025-06-14,705,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,703,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
xST55rrpM5v89SvBBcmU5Q==,9EaKcf7HNVBjyybA58Wy3g==,SAND01CN,2025-06-14,1105,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,1103,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
xST55rrpM5v89SvBBcmU5Q==,M0m3GHTDf4NN+wmrEnHdOw==,SAND01CN,2025-06-14,1133,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,1131,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
xST55rrpM5v89SvBBcmU5Q==,4+dZTsmSfLE4U2scqlNiog==,SAND01CN,2025-06-14,1134,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,1132,2025-02-05 07:55:36,2025-02-05 07:55:36,
xwKMNw+bK9Hfc6RTrU6oRg==,RMvz8Mm4ChObRR9D+RD9jA==,SAND01CN,2023-08-26,302,4,421.709090909091,2,7,443.638915470495,2,21.929824561404,8,1,0,-1.0658141036401503e-14,297,2025-01-31 09:39:52,2025-01-31 09:39:52,
9tV639IEissPtP4GuJ/QVw==,CSYDxUkkuHp//P8Us1d9RQ==,SAND01CN,2023-09-14,303,4,775.909090909092,3,2,13676.681020733655,0,6292.7719298245629,20,0,0,6608.0000000000009,299,2025-01-31 09:39:52,2025-01-31 09:39:52,
AkTKytKJYPJoZszE+oE15A==,/I0h2YqDGji+mjMKmk5t2w==,SAND01CN,2025-04-05,705,7,655.04350877193,1,0,655.04350877193,0,0,0,0,0,0,698,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
AkTKytKJYPJoZszE+oE15A==,tM33dcWPcCPMyKvEzZStBA==,SAND01CN,2025-04-05,1105,7,655.04350877193,1,0,655.04350877193,0,0,0,0,0,0,1098,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
AkTKytKJYPJoZszE+oE15A==,9slPuzuKZq1tP0JgcWpRpA==,SAND01CN,2025-04-05,1133,7,655.04350877193,1,0,655.04350877193,0,0,0,0,0,0,1126,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
AkTKytKJYPJoZszE+oE15A==,S9D/fh8pgLokwQbQKTKcnw==,SAND01CN,2025-04-05,1134,7,655.04350877193,1,0,655.04350877193,0,0,0,0,0,0,1127,2025-02-05 07:55:36,2025-02-05 07:55:36,
MRlLdTsJuFbZSY5I8lp/Cw==,KKR1kKQ1DZKEHBY3aYiIwg==,SAND01CN,2023-08-13,300,7,525,0,1,525,0,0,2,0,0,0,293,2025-01-31 09:39:52,2025-01-31 09:39:52,
R7O/TsstyE6OWweLolFrSQ==,0GM1K79LokzDq9YC49CCxg==,SAND01CN,2024-01-24,394,22,1565.4709090909091,62,50,3229.6701167875981,1,1648.0701754386239,14,0,0,16.129032258065109,372,2025-01-31 09:39:52,2025-01-31 09:39:52,
SDbHU7VdeM/qHaDxHIWm7g==,RQRksiltvzz4NSUPc9yaaA==,SAND01CN,2023-04-09,300,3,579.154545454545,0,0,644.944019138756,0,65.789473684211,0,0,0,-2.8421709430404007e-14,297,2025-01-31 09:39:52,2025-01-31 09:39:52,
acRxT98lnvFBx9hX4ioo0g==,50ZFTzgS5rGblUaS+Qpwrg==,SAND01CN,2025-12-24,705,13513,91983.333333333372,12,0,91983.333333333372,0,0,0,0,0,0,-12808,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
acRxT98lnvFBx9hX4ioo0g==,N/tJaHIinXYFuozdEz1JjQ==,SAND01CN,2025-12-24,1105,13513,91983.333333333372,12,0,91983.333333333372,0,0,0,0,0,0,-12408,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
acRxT98lnvFBx9hX4ioo0g==,HhbcF07DaDr8zg4pN5inGw==,SAND01CN,2025-12-24,1133,13513,91983.333333333372,12,0,91983.333333333372,0,0,0,0,0,0,-12380,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
acRxT98lnvFBx9hX4ioo0g==,aZPuIPCueteSs74zCwxJoQ==,SAND01CN,2025-12-24,1134,13513,91983.333333333372,12,0,91983.333333333372,0,0,0,0,0,0,-12379,2025-02-05 07:55:36,2025-02-05 07:55:36,
cPq/2mnnuNzV7cYwUjOG9Q==,yq64fjGFhNwcfnlhfjzJow==,SAND01CN,2023-08-21,300,4,446.709090909091,2,2,517.719277666307,0,10.526315789474,12,0,0,60.483870967742007,296,2025-01-31 09:39:52,2025-01-31 09:39:52,
lX5IvnkLbVPvqO/sWXN7bA==,/h+beXnoDClxdLucjloY0g==,SAND01CN,2022-10-21,300,41,6075,0,91,6952.19298245616,0,877.19298245616,0,0,0,2.2737367544323206e-13,259,2025-01-31 09:39:52,2025-01-31 09:39:52,
v6hHU+aYbbHpFWV3ZfnmZQ==,LSCq4Fwdsimr72uCTFk5DA==,SAND01CN,2023-01-28,300,2,241.772727272727,0,1,241.772727272727,0,0,0,0,0,0,298,2025-01-31 09:39:52,2025-01-31 09:39:52,
4e4pUchfERxs1vjL6457nQ==,dKPwDYtRirFLuMWJCusrKQ==,SAND01CN,2024-01-20,334,5,1281.38,0,5,1350.3952801358239,0,65.789473684212,4,0,0,3.2258064516119695,329,2025-01-31 09:39:52,2025-01-31 09:39:52,
CBc1lSa8xeEbMhfzl0ScSw==,jhny8uNYgzXQGqoNLzggcQ==,SAND01CN,2024-08-30,400,4,45199.719298245611,228,231,45262.834748160727,1,0,5,0,0,63.115449915109934,396,2025-01-31 09:39:52,2025-01-31 09:39:52,
DJVa3g/0Y5aNvHxJ8eo+Tw==,3bGdkmT7McjQKj6PeOtcAg==,SAND01CN,2023-08-19,300,5,375,0,0,375,0,0,0,0,0,0,295,2025-01-31 09:39:52,2025-01-31 09:39:52,
TR75VHLrJUA6zWGkftgSXQ==,dlApkggtNIxM90GcofTbUA==,SAND01CN,2024-05-17,397,14,1044.6052631578959,5,1,1087.573684210528,5,42.968421052632,85,0,0,-2.1316282072803006e-14,383,2025-01-31 09:39:52,2025-01-31 09:39:52,
fNPbKEDZTDdol/DSK4/gcA==,XopEoZGwIU1scYheTpnjwg==,SAND01CN,2024-04-22,397,12,1917.0363636364109,11,3,2628.3782991202811,1,333.6,37,1,0,377.74193548387007,384,2025-01-31 09:39:52,2025-01-31 09:39:52,
oC7TWANVW5lVVWljksP5nQ==,LPNIXNLr4Y3CXLWxiKZYbg==,SAND01CN,2023-07-25,300,11,1156.8818181818181,4,3,1362.292541251174,0,205.410723069356,6,3,1,-2.8421709430404007e-14,285,2025-01-31 09:39:52,2025-01-31 09:39:52,
s2ABaPRhcCn3IaZDfopdiA==,NME8WS44elptdEZejHy3LA==,SAND01CN,2022-12-09,300,41,6125,0,3,7024.1228070175639,0,899.122807017564,0,0,0,2.1671553440683056e-13,259,2025-01-31 09:39:52,2025-01-31 09:39:52,
ubBIcd+HZ/Xh8+f/i9LmhQ==,n+mEGTa2nwH33kvEh+xAcA==,SAND01CN,2024-03-20,397,16,4883.067272727274,32,19,5793.3441261511634,3,444.47298245614707,28,2,0,465.80387096774189,379,2025-01-31 09:39:52,2025-01-31 09:39:52,
2SAOMiyEJvsOWvM0VTGVLw==,rfGJjDfjvIgLVumMe7DLbg==,SAND01CN,2022-11-10,300,97,15062.5,1,0,17167.763157894784,0,2105.2631578947839,1,0,0,-4.6540549192286562e-13,203,2025-01-31 09:39:52,2025-01-31 09:39:52,
2+Wc802sYCx1qx4/w/WxCw==,gJ4yDTwYrU2Z/XpNk6wvxQ==,SAND01CN,2024-03-31,397,2,101.834545454545,0,5,114.992440191387,0,13.157894736842,9,2,0,1.0658141036401503e-14,393,2025-01-31 09:39:52,2025-01-31 09:39:52,
AaqlUgeOhiuPfGYHLc5xIQ==,uuHT2ZDZFtuduI+ZVK4OVg==,SAND01CN,2023-06-22,300,37,6296.3636363636388,15,8,6719.6799917682838,0,399.122807017548,0,3,0,24.193548387097263,260,2025-01-31 09:39:52,2025-01-31 09:39:52,
CsLrkQML6cDwhjz5m7BU7Q==,5yRR2rnCHYJK06CTCmkLPw==,SAND01CN,2023-10-23,303,5,595.454545454545,0,0,9108.6124401913876,2,4013.157894736843,2,0,0,4500,298,2025-01-31 09:39:52,2025-01-31 09:39:52,
KHmQEkEXxV+l2X2szDC9XA==,GE7znUI2nRrfdaq0ftBh+A==,SAND01CN,2024-11-30,601,2,450,0,14,2940,0,0,14,2,1,2490,596,2025-01-31 09:39:52,2025-01-31 09:39:52,
Mh4OvVUdlDSi6l31oMwL9Q==,KMkyx6UV/1bhWwvs16BBBg==,SAND01CN,2024-09-09,400,18,3984.3157894736842,16,4,4239.0526315789466,7,0,31,0,0,254.73684210526289,382,2025-01-31 09:39:52,2025-01-31 09:39:52,
P25Sq0Tu7MX2olrQ/cZ2JQ==,oKsX0KImweRJEIfV/RsMMg==,SAND01CN,2025-02-01,705,73,11729.759510618653,61,14,11912.215650969512,2,182.45614035086,0,0,0,-4.1566750041965861e-13,632,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
P25Sq0Tu7MX2olrQ/cZ2JQ==,m9yK7nqioONv1DpaItxMeQ==,SAND01CN,2025-02-01,1105,75,11725.323465961555,61,15,11907.779606312415,2,182.45614035086,0,0,0,-4.1566750041965861e-13,1030,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-02 06:09:31
P25Sq0Tu7MX2olrQ/cZ2JQ==,/nuaX7Wc8xpmmPp59B1mAA==,SAND01CN,2025-02-01,1105,8,1149.9937799043068,0,5,1149.9937799043068,2,0,61,0,0,0,1097,2025-02-02 06:09:31,2025-02-02 06:09:31,
XkrIk1k7a7RA9cm8CIL+9g==,spLBFl/PqTbmpCg2zRfieQ==,SAND01CN,2022-09-29,84,0,0,0,1,0,0,0,0,0,0,0,84,2025-01-31 09:39:52,2025-01-31 09:39:52,
aRvOpOSHOaIS2g4ICWn1LQ==,wnCv0o+jEjb3MLxRPjOC5A==,SAND01CN,2023-06-30,300,3,555,0,13,651.491228070176,0,96.491228070175993,3,0,1,5.6843418860808015e-14,296,2025-01-31 09:39:52,2025-01-31 09:39:52,
dCnrIM2eOA7h0L236CzwqQ==,095KRkBTJwx4KgNRj4yjDg==,SAND01CN,2023-10-11,303,6,2090.4272727272719,2,2,2501.3463560741729,3,65.789473684211,50,3,5,345.12960966269009,289,2025-01-31 09:39:52,2025-01-31 09:39:52,
ftdoupanfNFCnXE6RFK09A==,cpeEKK8HlGO8A1W1X03p8w==,SAND01CN,2023-01-14,300,3,366.772727272727,0,0,388.702551834131,0,21.929824561404,0,0,0,-1.0658141036401503e-14,297,2025-01-31 09:39:52,2025-01-31 09:39:52,
ofDRXloTR6bklWBMJL8iBg==,hpRtr27fb47RyMjmSd4pQg==,SAND01CN,2023-02-01,300,3,316.772727272727,1,1,316.772727272727,0,0,0,0,0,0,297,2025-01-31 09:39:52,2025-01-31 09:39:52,
p2A3V1Wf4TGTQvtTY5bxNw==,U+HcRKc+y3WSQpsgiM4iBg==,SAND01CN,2024-09-21,401,6,497.333333333333,0,2,2984.333333333333,0,0,3,1,0,2487,394,2025-01-31 09:39:52,2025-01-31 09:39:52,
AKeArzm/YU3YdOUYcGjjAQ==,ya4ixsqQ0q2BOGJK2QE/cA==,SAND01CN,2024-03-13,397,5,591.489090909091,2,4,631.489090909091,3,40,48,5,0,0,387,2025-01-31 09:39:52,2025-01-31 09:39:52,
IIaekyW2ZdNJUK6sUlqPMg==,tpq/TZQhRw3rCkRAX50B1w==,SAND01CN,2023-01-25,300,4,541.772727272727,4,3,552.412727272727,0,0,3,1,1,10.640000000000015,294,2025-01-31 09:39:52,2025-01-31 09:39:52,
JM3c6hBJro45Vdkq/PH2yA==,5MTfuIJERk4QV9nlVJcY5A==,SAND01CN,2024-09-29,401,3,299.33333333333303,0,0,2789.333333333333,0,0,7,0,0,2490,398,2025-01-31 09:39:52,2025-01-31 09:39:52,
LEOMBlgQj+PiVYK5kQ9U+Q==,sdQDXp1O4bhneOXGCpEQ/Q==,SAND01CN,2022-10-14,300,169,25223.9,0,0,28886.180701754471,0,3662.2807017544683,0,0,0,9.0949470177292824e-13,131,2025-01-31 09:39:52,2025-01-31 09:39:52,
UwwlUvT0kvUryTB7fYaQGw==,bFHo+WC23S8hrmVazsdpkA==,SAND01CN,2025-12-04,705,13503,89671.052631578961,0,0,89671.052631578961,0,0,0,0,0,0,-12798,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
UwwlUvT0kvUryTB7fYaQGw==,p1l9ZBJG373/qO/LqrTc9A==,SAND01CN,2025-12-04,1105,13503,89671.052631578961,0,0,89671.052631578961,0,0,0,0,0,0,-12398,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
UwwlUvT0kvUryTB7fYaQGw==,9xpBatpAr92pwm1pUnyF5g==,SAND01CN,2025-12-04,1133,13503,89671.052631578961,0,0,89671.052631578961,0,0,0,0,0,0,-12370,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
UwwlUvT0kvUryTB7fYaQGw==,JTOqcFxnH1iuJ8K8ANay+w==,SAND01CN,2025-12-04,1134,13503,89671.052631578961,0,0,89671.052631578961,0,0,0,0,0,0,-12369,2025-02-05 07:55:36,2025-02-05 07:55:36,
VUePZ6yq8h8NqvCzelbMNA==,XP1wyMMj27SUUNHtVtSYrA==,SAND01CN,2024-05-29,397,6,6527.2192982456163,24,30,6648.1870401810993,3,0,26,0,0,120.9677419354839,391,2025-01-31 09:39:52,2025-01-31 09:39:52,
ciDtK0Fbq5gpLCq8rSTgaw==,cvZVRJ9rJN2e8iDeo7X1Ow==,SAND01CN,2024-12-05,601,7,15198.976363636364,8,7,21114.105532511221,3,1405.95093457944,16,0,0,4509.1782342954166,594,2025-01-31 09:39:52,2025-01-31 09:39:52,
rnd7jBbVCgaRvgLE6/4Wuw==,X36p2gpfh10vjCPWqnWIZw==,SAND01CN,2022-10-29,300,98,15137.5,0,1,17242.763157894784,0,2105.2631578947839,0,0,0,-4.6540549192286562e-13,202,2025-01-31 09:39:52,2025-01-31 09:39:52,
w2rA10Hq1VJACZt/+H5GcA==,4ngfdqIWdZnE6LY8gWwSsg==,SAND01CN,2023-09-11,303,13,1832.4499999999989,12,2,2117.537719298251,0,285.08771929825195,71,0,0,-1.0658141036401503e-14,290,2025-01-31 09:39:52,2025-01-31 09:39:52,
0J00r9x+C6XbammE3fIoPA==,j7TYMBNWi5B5oMN40odPlA==,SAND01CN,2024-04-08,397,22,5036.3709090909124,15,3,10389.909873437264,1,5317.3131578947377,13,2,0,36.225806451612122,373,2025-01-31 09:39:52,2025-01-31 09:39:52,
1xYKdY1WIvnPv4RsnxSYDA==,7Ic4FZbK6f9eYOIt6Fc9BA==,SAND01CN,2024-11-24,601,7,1464.8771929824561,0,0,3954.8771929824561,3,0,10,0,0,2490,594,2025-01-31 09:39:52,2025-01-31 09:39:52,
DbBwwrj6u8BrTtPt0v9xCQ==,FDOfjCte4of3kGUKYXB8zQ==,SAND01CN,2024-11-11,401,15,2435.8070175438593,0,0,4925.8070175438588,4,0,13,0,0,2490,386,2025-01-31 09:39:52,2025-01-31 09:39:52,
EBXi2nGhCa8vNGJhLMEIVQ==,jZlBueUc9yyAeem7wqw9zw==,SAND01CN,2025-06-15,705,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,703,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
EBXi2nGhCa8vNGJhLMEIVQ==,9EaKcf7HNVBjyybA58Wy3g==,SAND01CN,2025-06-15,1105,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,1103,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
EBXi2nGhCa8vNGJhLMEIVQ==,M0m3GHTDf4NN+wmrEnHdOw==,SAND01CN,2025-06-15,1133,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,1131,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
EBXi2nGhCa8vNGJhLMEIVQ==,4+dZTsmSfLE4U2scqlNiog==,SAND01CN,2025-06-15,1134,2,285.087719298246,0,0,285.087719298246,0,0,0,0,0,0,1132,2025-02-05 07:55:36,2025-02-05 07:55:36,
HurXhRDZd12GhoG6ByByJA==,RHlV3e72I1TnttpsMaev1Q==,SAND01CN,2024-01-27,394,2,128.38,0,6,128.38,0,0,4,0,0,0,392,2025-01-31 09:39:52,2025-01-31 09:39:52,
It2LSVkqI2wPaWxjsreOiA==,T1xIgR9G9FE3b2U479TDsw==,SAND01CN,2022-10-23,300,40,6000,0,0,6877.19298245616,0,877.19298245616,0,0,0,2.2737367544323206e-13,260,2025-01-31 09:39:52,2025-01-31 09:39:52,
LnHjQZvx6hwf8LZT30801A==,i609/j6OOYyALqs2HWbaCg==,SAND01CN,2023-04-17,300,7,948.581818181818,5,1,1014.371291866029,0,65.789473684211,0,0,0,-2.8421709430404007e-14,293,2025-01-31 09:39:52,2025-01-31 09:39:52,
Q55JLIX8Gdpu7ebCRHZMJw==,yak8FtGgPJWXrCMGgEX1SA==,SAND01CN,2025-11-02,705,36,4048.2456140350791,35,2,4048.2456140350791,0,0,0,0,0,0,669,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
Q55JLIX8Gdpu7ebCRHZMJw==,hTJWX3NcF9aAJsiSJwZnjg==,SAND01CN,2025-11-02,1105,36,4048.2456140350791,35,2,4048.2456140350791,0,0,0,0,0,0,1069,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
Q55JLIX8Gdpu7ebCRHZMJw==,IC1AFb/Y5N47JXaMNfx7Ag==,SAND01CN,2025-11-02,1133,36,4048.2456140350791,35,2,4048.2456140350791,0,0,0,0,0,0,1097,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
Q55JLIX8Gdpu7ebCRHZMJw==,mMtfNMWZ6//xjY+iqI/wNg==,SAND01CN,2025-11-02,1134,36,4048.2456140350791,35,2,4048.2456140350791,0,0,0,0,0,0,1098,2025-02-05 07:55:36,2025-02-05 07:55:36,
ZKV9RKbJaXC+MfQ/LCteYw==,Ok4tnM59gfhEssrKrD6OiQ==,SAND01CN,2025-03-06,705,9,1100.8771929824579,2,1,1145.789473684197,0,44.912280701738993,0,0,0,2.4868995751603507e-14,696,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
ZKV9RKbJaXC+MfQ/LCteYw==,xiJk8th1CUxH9q0sIRfdPA==,SAND01CN,2025-03-06,1105,9,1100.8771929824579,2,1,1145.789473684197,0,44.912280701738993,0,0,0,2.4868995751603507e-14,1096,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
ZKV9RKbJaXC+MfQ/LCteYw==,tYFjVms5H5wCXSfZ6oLv9g==,SAND01CN,2025-03-06,1133,9,1100.8771929824579,2,1,1145.789473684197,0,44.912280701738993,0,0,0,2.4868995751603507e-14,1124,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-04 07:46:09
ZKV9RKbJaXC+MfQ/LCteYw==,SPaB81/tfGaZVUvm6rkgsw==,SAND01CN,2025-03-06,1133,13,1439.77830940989,6,1,1484.6905901116288,0,44.912280701738993,0,0,0,2.4868995751603507e-14,1120,2025-02-04 07:46:09,2025-02-04 07:46:09,2025-02-05 07:55:36
ZKV9RKbJaXC+MfQ/LCteYw==,wodJ9EhGYIPbmY9wimN8HA==,SAND01CN,2025-03-06,1134,14,1610.830940988837,6,1,1655.7432216905759,0,44.912280701738993,0,0,0,2.4868995751603507e-14,1120,2025-02-05 07:55:36,2025-02-05 07:55:36,
ftS6VAuHhGpiqI0lIu4P6A==,fftKMaM3MFl8H+xTMOmA+A==,SAND01CN,2023-11-04,303,3,150,0,0,150,0,0,0,0,0,0,300,2025-01-31 09:39:52,2025-01-31 09:39:52,
0mHjPS/JVdSCbbVU9soRSQ==,mhcqGeHSnq2i8+/+XBSrQQ==,SAND01CN,2023-05-31,300,3,724.15454545454509,0,2,789.944019138756,0,65.789473684211,2,0,0,-2.8421709430404007e-14,297,2025-01-31 09:39:52,2025-01-31 09:39:52,
DQiBI6zk4WqdtQRTwdmQXg==,EMx3Es7t4xrydnnETVSjJA==,SAND01CN,2024-07-25,397,9,16418.140350877202,80,80,17099.062931522363,2,15.6,37,0,0,665.322580645161,388,2025-01-31 09:39:52,2025-01-31 09:39:52,
GTh1b7iSKZC8LsgeZiZMIA==,1oyeyeDmqLp4968Ou8+OXw==,SAND01CN,2024-04-26,397,16,3145.453636363638,12,13,8057.7810557184766,19,2360,34,1,0,2552.3274193548382,380,2025-01-31 09:39:52,2025-01-31 09:39:52,
NaFqXDP/y0holt2tt+ZZBA==,ANvJ0hV4/6GhTZaZCHw4EA==,SAND01CN,2024-12-07,601,3,299,0,0,2789,0,0,5,0,0,2490,598,2025-01-31 09:39:52,2025-01-31 09:39:52,
PG13wZlvQ08bL1wj7q44Mg==,XmDlrHTy2OEjmgju33/vdA==,SAND01CN,2024-06-28,397,10,2291.3157894736842,3,10,2504.1044991511026,8,198.7,17,0,1,14.088709677418979,386,2025-01-31 09:39:52,2025-01-31 09:39:52,
R7FTx3hcb4CnNLLvio2o/Q==,6ebENFrl1Mxe+MMl6TMLYQ==,SAND01CN,2022-12-11,300,41,6125,0,0,7024.1228070175639,0,899.122807017564,0,0,0,2.1671553440683056e-13,259,2025-01-31 09:39:52,2025-01-31 09:39:52,
S8kkTODCbK2Mu4T2nNgwNw==,G9/JEI+DPFexZaAYMurGbA==,SAND01CN,2025-01-22,605,7,2543.4168102073372,5,9,3025.4712453606412,4,102.229873749795,13,0,0,379.82456140350894,598,2025-01-31 09:39:52,2025-01-31 09:39:52,
WbsLW+Y2+3RbjfL8AA5XRA==,ZPAe+PN+De8E3/BK2lPZkQ==,SAND01CN,2025-05-02,705,2,609.649122807018,0,0,609.649122807018,1,0,0,0,0,0,703,2025-01-31 14:31:08,2025-01-31 14:31:08,2025-02-01 06:09:30
WbsLW+Y2+3RbjfL8AA5XRA==,WdjRDXEgWRlFm3GVoE4spQ==,SAND01CN,2025-05-02,1105,2,609.649122807018,0,0,609.649122807018,1,0,0,0,0,0,1103,2025-02-01 06:09:30,2025-02-01 06:09:30,2025-02-03 13:47:38
WbsLW+Y2+3RbjfL8AA5XRA==,wfIHGBgNkazdIr9NWJ2h2Q==,SAND01CN,2025-05-02,1133,2,609.649122807018,0,0,609.649122807018,1,0,0,0,0,0,1131,2025-02-03 13:47:38,2025-02-03 13:47:38,2025-02-05 07:55:36
WbsLW+Y2+3RbjfL8AA5XRA==,RiTrCDoGhkadvCzz/CmKGQ==,SAND01CN,2025-05-02,1134,2,609.649122807018,0,0,609.649122807018,1,0,0,0,0,0,1132,2025-02-05 07:55:36,2025-02-05 07:55:36,
